GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote
51067603,5,Cooper's Cove Voting District,Franklin,1976,1871,52,25,2,4,22,1018,345,661
51067501,5,Waidsboro Voting District,Franklin,1783,1490,137,89,26,2,39,715,254,450
51067601,5,Boones Mill Voting District,Franklin,3080,2889,105,40,10,1,35,1468,513,937
51067702,5,Rocky Mount West Voting District,Franklin,2493,1798,470,135,31,7,52,1113,560,537
51067302,5,Fork Mountain Voting District,Franklin,1948,1746,170,13,3,1,15,786,292,482
51067602,5,Bonbrook Voting District,Franklin,2739,2583,60,47,17,3,29,1255,464,769
51067301,5,Snow Creek Voting District,Franklin,1837,1612,154,51,1,0,19,758,294,453
51067701,5,Rocky Mount East Voting District,Franklin,3156,2425,500,123,33,13,62,1263,616,632
51067502,5,Callaway Voting District,Franklin,2569,2379,91,61,12,1,25,1206,382,805
51067304,5,Dickinson Voting District,Franklin,1162,824,288,38,0,1,11,518,258,246
51069601,10,Millbrook Voting District,Frederick,3189,2738,137,213,47,7,47,1373,548,798
51069301,10,Clear Brook Voting District,Frederick,2486,2381,11,48,12,1,33,1024,395,616
51069401,10,Carpers Valley Voting District,Frederick,4131,3417,185,348,98,17,66,1768,719,1027
51069303,10,White Hall Voting District,Frederick,5223,4712,153,232,67,3,56,2353,840,1490
51069103,6,Kernstown Voting District,Frederick,2707,2488,24,109,31,11,44,1606,540,1049
51069503,10,Canterburg Voting District,Frederick,4640,3671,212,600,58,13,86,1795,704,1077
51069602,10,Ash Hollow Voting District,Frederick,4167,3133,367,477,85,13,92,1638,775,834
51069102,6,Gore Voting District,Frederick,4501,4268,73,90,16,5,49,1785,657,1098
51069104,6,Cedar Creek Voting District,Frederick,2496,2261,95,82,12,6,40,1140,453,676
51069603,10,Greenwood Voting District,Frederick,5453,4467,316,417,125,17,111,2423,1088,1303
51069101,6,Russells Voting District,Frederick,3277,3048,45,88,31,18,47,1474,449,1001
51069203,6,Redland Voting District,Frederick,4679,4405,69,103,20,10,72,2229,798,1401
51069202,10,Albin Voting District,Frederick,4829,4460,57,231,29,7,45,2193,772,1384
51069502,6,Newtown Voting District,Frederick,4645,3958,224,262,67,4,130,1841,724,1091
51069201,10,Gainesborough Voting District,Frederick,2252,2143,31,47,1,4,26,1016,302,698
51069302,10,Neffs Town Voting District,Frederick,5392,4002,420,799,59,6,106,1614,699,892
51069402,10,Shenandoah Voting District,Frederick,2576,2110,98,279,36,12,41,1005,349,638
51069403,6,Parkins Mill Voting District,Frederick,8205,6968,419,510,112,22,174,3615,1461,2115
51069501,10,Stephens City Voting District,Frederick,3457,2960,131,233,83,6,44,1660,688,961
51071202,9,Staffordsville Voting District,Giles,768,728,10,12,1,6,11,359,132,221
51071102,9,Rich Creek Voting District,Giles,1427,1374,12,15,11,1,14,505,172,323
51071101,9,Glen Lyn Voting District,Giles,295,286,1,3,0,0,5,112,32,80
51071201,9,Pearisburg Voting District,Giles,4560,4372,84,48,23,4,29,2111,829,1253
51071203,9,White Gate Voting District,Giles,589,553,9,13,0,0,14,193,64,126
51071301,9,Eggleston Voting District,Giles,1297,1246,24,10,2,1,14,620,275,337
51071302,9,Pembroke Voting District,Giles,3215,3037,93,32,5,2,46,1473,687,765
51071303,9,Newport Voting District,Giles,1529,1486,7,24,3,1,8,869,393,454
51071103,9,Narrows Voting District,Giles,3606,3498,19,52,9,4,24,1540,608,903
51073301,1,White Marsh Voting District,Gloucester,4436,3818,366,124,22,13,93,2353,793,1536
51073103,1,Bethel Voting District,Gloucester,2724,2356,207,83,6,11,61,1309,470,835
51073202,1,Botetourt Voting District,Gloucester,4472,3758,413,119,47,16,119,2192,791,1381
51073302,1,Roanes Voting District,Gloucester,3048,2591,265,80,41,7,64,1640,569,1060
51073101,1,Harcum Voting District,Gloucester,2869,2423,293,68,23,15,47,1505,525,962
51073102,1,Salem Voting District,Gloucester,2649,2189,319,59,16,17,49,1260,499,744
51073402,1,Sarah's Creek Voting District,Gloucester,2026,1835,95,39,32,5,20,1186,459,719
51073201,1,Courthouse Voting District,Gloucester,3590,2988,437,70,31,14,50,1816,725,1068
51073401,1,Hayes Voting District,Gloucester,4813,4115,391,136,36,10,125,2428,919,1475
51073502,1,Timberneck Voting District,Gloucester,2736,2274,290,63,19,8,82,1425,531,883
51073501,1,Achilles Voting District,Gloucester,3495,3237,76,94,23,13,52,2081,635,1426
51075102,7,Hadensville Voting District,Goochland,2336,1806,408,57,20,15,30,1396,582,802
51075101,7,Fife Voting District,Goochland,1752,1227,466,17,5,5,32,985,460,512
51075201,7,Three Square Voting District,Goochland,814,512,282,10,2,1,7,528,275,249
51075202,7,Sandy Hook Voting District,Goochland,3644,2570,919,86,28,6,35,2082,952,1108
51075301,7,Goochland Court House Voting District,Goochland,4170,2808,1210,57,38,9,48,1713,705,989
51075402,7,Centerville Voting District,Goochland,3757,3057,438,151,43,6,62,2375,748,1616
51075401,7,Crozier Voting District,Goochland,503,394,90,12,1,1,5,348,142,203
51075501,7,Manakin Voting District,Goochland,4741,4209,338,65,86,7,36,3122,949,2164
51077107,9,Troutdale Voting District,Grayson,294,278,0,13,0,0,3,137,45,85
51077105,9,Mount Rodgers Voting District,Grayson,613,598,5,2,0,0,8,275,90,180
51077203,9,Independence Voting District,Grayson,2921,2659,110,121,0,4,27,1362,504,825
51077402,9,Providence Voting District,Grayson,2192,2096,13,63,0,0,20,862,244,590
510774012,9,Fries Part 2 Voting District,Grayson,1066,1032,5,16,3,1,9,415,174,229
51077301,9,Baywood Voting District,Grayson,1672,1573,48,29,1,6,15,773,255,505
51077201,9,Comers Rock Voting District,Grayson,319,306,4,2,0,6,1,242,78,155
51077403,9,Oldtown Voting District,Grayson,725,658,26,25,2,0,14,318,119,193
51077104,9,Mouth Of Wilson Voting District,Grayson,424,406,5,11,2,0,0,216,74,139
51077106,9,Rugby Voting District,Grayson,534,503,14,17,0,0,0,229,77,147
51077102,9,Flatridge Voting District,Grayson,324,316,1,2,1,0,4,181,67,107
51077101,9,Bridle Creek Voting District,Grayson,534,497,19,9,1,3,5,260,117,142
510774011,9,Fries Part 1 Voting District,Grayson,56,55,0,1,0,0,0,21,9,11
51077302,9,Fairview Voting District,Grayson,2488,2367,36,68,3,3,11,1151,377,746
51077202,9,Elk Creek Voting District,Grayson,763,692,30,27,1,4,9,429,121,293
51077103,9,Grant Voting District,Grayson,608,591,1,10,1,3,2,326,129,193
51079102,5,Swift Run Voting District,Greene,3903,3390,212,160,38,6,97,1675,629,1028
51079201,5,Ruckersville Voting District,Greene,7003,5682,499,469,171,9,173,3204,1321,1854
51079101,5,Dyke Voting District,Greene,1756,1693,22,14,12,3,12,852,250,587
51079301,5,Stanardsville Voting District,Greene,5741,5020,427,138,28,20,108,2513,974,1511
51081103,4,Voting District 1-C,Greensville,1182,201,942,23,2,1,13,504,425,75
51081201,4,Voting District 2-A,Greensville,954,243,694,5,1,0,11,557,417,139
51081101,4,Voting District 1-A,Greensville,1070,469,581,8,0,3,9,602,398,200
51081302,4,Voting District 3-A,Greensville,2242,944,1228,26,17,4,23,1200,784,410
51081202,4,Voting District 2-B,Greensville,957,595,336,14,0,3,9,624,274,346
51081102,4,Voting District 1-B,Greensville,374,219,151,2,0,0,2,216,109,102
51081403,4,Voting District 4-C,Greensville,490,241,234,5,7,2,1,270,168,102
51081402,4,Voting District 4-B,Greensville,4420,1396,2912,80,7,10,15,578,407,166
51081401,4,Voting District 4-A,Greensville,554,320,216,10,2,0,6,334,140,189
51083302,5,Meadville Voting District,Halifax,904,327,541,15,1,3,17,471,347,120
51083102,5,Liberty Voting District,Halifax,924,617,288,13,0,2,4,389,197,189
51083603,5,Mt. Carmel Voting District,Halifax,2284,1373,870,21,1,0,19,1099,574,519
51083305,5,Sinai Voting District,Halifax,2656,974,1614,21,7,1,39,1229,844,375
51083203,5,Clover Voting District,Halifax,2011,1099,831,39,9,11,22,912,527,378
51083703,5,Virgilina Voting District,Halifax,1122,860,227,14,2,11,8,512,171,338
51083103,5,Republican Grove Voting District,Halifax,1727,974,718,14,6,4,11,781,439,333
51083201,5,Clays Mill Voting District,Halifax,1191,867,289,15,3,5,12,565,196,365
51083701,5,Hyco Voting District,Halifax,2077,1630,374,39,10,4,20,1032,315,716
51083403,5,Center Voting District,Halifax,2090,1479,555,35,4,5,12,990,310,672
51083702,5,Midway Voting District,Halifax,1514,1251,206,23,16,6,12,772,163,607
51083503,5,Scottsburg Voting District,Halifax,1409,1112,230,44,0,2,21,625,196,425
51083802,5,South Boston West Voting District,Halifax,1733,574,1108,22,2,8,19,723,527,192
51083401,5,Courthouse Voting District,Halifax,2233,1253,910,19,11,7,33,1074,582,486
51083304,5,Vernon Hill Voting District,Halifax,1180,790,339,30,2,3,16,594,275,312
51083801,5,South Boston East Voting District,Halifax,2826,898,1799,78,19,5,27,1132,820,309
51083601,5,Black Walnut Voting District,Halifax,1749,1186,517,15,1,8,22,756,304,446
51083101,5,Childrey Voting District,Halifax,1710,1092,592,13,2,4,7,808,403,397
51083502,5,Dan River Voting District,Halifax,3040,2285,564,98,38,5,50,1470,497,961
51083605,5,Union Voting District,Halifax,691,446,218,8,2,1,16,352,167,182
51083202,5,Crossroads Voting District,Halifax,1170,717,434,11,0,2,6,552,272,278
51085405,7,Pebble Creek Voting District,Hanover,2285,1928,182,41,74,7,53,1302,455,846
51085303,7,Shady Grove Voting District,Hanover,1779,1676,50,9,30,4,10,1326,341,978
51085302,7,Chickahominy Voting District,Hanover,2535,2308,101,40,54,11,21,1527,548,967
51085604,7,Hanover Grove Voting District,Hanover,2408,2191,101,61,27,5,23,1252,349,896
51085207,7,Stony Run Voting District,Hanover,673,564,72,15,7,2,13,299,121,175
51085305,7,Cool Spring Voting District,Hanover,3264,2904,162,54,99,2,43,1803,664,1130
51085507,7,Laurel Meadow Voting District,Hanover,3261,2806,208,95,85,16,51,1720,558,1148
51085203,7,Wilmington Parish Voting District,Hanover,3218,2954,173,34,11,9,37,2111,661,1434
51085505,7,Totopotomoy Voting District,Hanover,795,718,59,3,6,2,7,487,110,374
51085702,7,Montpelier Voting District,Hanover,5409,4424,800,72,30,12,71,3030,1154,1860
51085104,7,Sliding Hill Voting District,Hanover,3107,2604,319,69,47,7,61,1681,674,995
51085204,7,Goddin's Hill Voting District,Hanover,1405,1127,221,21,14,8,14,896,353,539
51085301,7,Clay Voting District,Hanover,3000,2711,184,38,34,7,26,1813,503,1302
51085502,7,Rural Point Voting District,Hanover,2973,2575,232,44,77,8,37,1756,517,1230
51085703,7,Rockville Voting District,Hanover,2786,2428,218,33,40,4,63,1803,585,1209
51085304,7,Atlee Voting District,Hanover,4483,4055,233,72,55,7,61,2496,782,1689
51085504,7,Studley Voting District,Hanover,1793,1698,41,31,4,3,16,1234,238,992
51085402,7,Old Church Voting District,Hanover,2235,2021,135,38,14,11,16,1455,402,1050
51085603,7,Mechanicsville Voting District,Hanover,3554,2554,709,151,56,23,61,1582,689,883
51085701,7,Farrington Voting District,Hanover,2993,2603,251,62,29,14,34,1803,594,1196
51085704,7,Elmont Voting District,Hanover,2876,2409,250,80,81,10,46,1552,486,1049
51085602,7,Stonewall Jackson Voting District,Hanover,3809,3308,263,91,68,21,58,1968,554,1404
51085403,7,Cold Harbor Voting District,Hanover,5455,4758,447,110,64,9,67,3139,923,2191
51085401,7,Battlefield Voting District,Hanover,2274,2118,83,15,19,7,32,1558,324,1222
51085406,7,Beaverdam Creek Voting District,Hanover,934,801,86,19,11,4,13,500,178,315
51085404,7,Black Creek Voting District,Hanover,2024,1869,79,35,11,6,24,1352,299,1043
51085601,7,Village Voting District,Hanover,4751,4230,238,115,69,17,82,2629,709,1909
51085202,7,Blunts Voting District,Hanover,1713,1408,229,33,8,10,25,1044,432,602
51085506,7,Georgetown Voting District,Hanover,2996,2501,321,72,31,17,54,1800,606,1176
51085503,7,Newman Voting District,Hanover,3056,2532,345,56,58,12,53,1688,548,1127
51085103,7,Ashcake Voting District,Hanover,2919,2676,103,59,45,6,30,1706,530,1165
51085206,7,Courthouse Voting District,Hanover,1730,1242,384,76,8,7,13,716,243,467
51085101,7,Ashland Voting District,Hanover,7225,5002,1583,341,87,20,192,2783,1569,1201
51085201,7,Beaverdam Voting District,Hanover,4145,3688,340,31,11,11,64,2349,748,1580
51087301,7,Causeway Voting District,Henrico,2929,2182,167,77,426,1,76,1469,630,832
51087308,7,Pocahontas Voting District,Henrico,3541,2410,318,138,571,8,96,1458,622,829
51087413,7,Rollingwood Voting District,Henrico,2309,2248,11,27,10,0,13,1493,651,834
51087511,3,Mehfoud Voting District,Henrico,2843,1100,1600,50,18,13,62,1489,1015,461
51087412,7,Ridgefield Voting District,Henrico,4122,3337,126,160,425,2,72,2474,1028,1417
51087401,7,Byrd Voting District,Henrico,3576,2929,320,100,151,3,73,2110,1002,1084
51087309,7,Ridge Voting District,Henrico,2319,1810,228,120,93,2,66,1251,506,734
51087402,7,Derbyshire Voting District,Henrico,2178,2059,28,42,30,1,18,1450,449,988
51087417,7,Wellborne Voting District,Henrico,3125,1972,659,188,218,5,83,1340,678,652
51087214,7,Longdale Voting District,Henrico,2432,1300,741,170,134,5,82,1193,743,440
51087314,7,Stoney Run Voting District,Henrico,6131,4489,318,204,970,2,148,3220,1363,1829
51087411,7,Pinchbeck Voting District,Henrico,4896,3277,680,437,354,16,132,2307,1083,1202
51087202,7,Azalea Voting District,Henrico,5761,564,4685,261,118,8,125,2671,2497,166
51087406,7,Lakewood Voting District,Henrico,3072,2565,250,107,100,4,46,1891,751,1121
51087315,7,Three Chopt Voting District,Henrico,2988,2291,225,188,214,5,65,1617,780,816
51087206,3,Central Gardens Voting District,Henrico,3728,74,3444,91,19,14,86,2033,2000,24
51087307,7,Nuckols Farm Voting District,Henrico,4507,4052,82,103,211,2,57,2522,923,1591
51087110,7,Lakeside Voting District,Henrico,4207,2814,652,495,135,5,106,1963,1018,923
51087518,3,Whitlocks Voting District,Henrico,2512,1834,596,21,14,17,30,1584,690,881
51087313,7,Springfield Voting District,Henrico,3520,2017,530,179,714,6,74,1535,767,754
51087222,7,Wilder Voting District,Henrico,2405,671,1553,48,64,2,67,1406,1119,280
51087113,7,Staples Mill Voting District,Henrico,5025,3786,737,126,276,15,85,3159,1340,1799
51087311,7,Shady Grove Voting District,Henrico,4811,4003,172,90,473,8,65,2459,890,1555
51087505,3,Dorey Voting District,Henrico,2927,1945,831,56,25,23,47,1667,722,937
51087513,3,Nine Mile Voting District,Henrico,2106,1258,701,56,12,15,64,909,515,385
51087101,7,Coalpit Voting District,Henrico,5611,4034,479,189,776,11,122,2802,1300,1482
51087205,7,Canterbury Voting District,Henrico,855,843,8,1,1,0,2,746,245,500
51087317,7,Rivers Edge Voting District,Henrico,3741,3016,75,76,516,9,49,2030,711,1307
51087305,7,Jackson Davis Voting District,Henrico,2714,2220,214,97,127,8,48,1535,651,871
51087512,3,Montrose Voting District,Henrico,4277,1225,2771,124,45,16,96,2022,1702,309
51087115,7,Westwood Voting District,Henrico,2456,2020,149,132,109,7,39,1339,659,665
51087116,7,Hungary Creek Voting District,Henrico,5065,3611,578,222,543,4,107,2914,1318,1576
51087409,7,Mooreland Voting District,Henrico,1955,1884,5,13,42,1,10,1339,359,974
51087403,7,Freeman Voting District,Henrico,2297,2040,71,75,64,2,45,1356,575,768
51087111,7,Longan Voting District,Henrico,4791,2913,829,341,498,7,203,2216,1016,1182
51087509,3,Laburnum Voting District,Henrico,3932,1298,2159,260,80,36,99,1683,1225,449
51087201,3,Adams Voting District,Henrico,1655,100,1512,21,0,0,22,1056,1020,36
51087415,7,Tuckahoe Voting District,Henrico,4324,4171,36,34,43,2,38,2907,884,2010
51087107,7,Hilliard Voting District,Henrico,1743,1488,106,82,46,1,20,934,459,455
51087223,7,Yellow Tavern Voting District,Henrico,4867,2552,1593,187,405,15,115,2461,1368,1073
51087407,7,Lauderdale Voting District,Henrico,4284,2812,880,333,144,10,105,2096,1064,1014
51087515,3,Sandston Voting District,Henrico,3393,2854,340,89,35,20,55,1545,523,1006
51087112,7,Maude Trevvett Voting District,Henrico,1725,1159,268,129,135,8,26,899,408,482
51087507,3,Elko Voting District,Henrico,974,843,79,14,11,19,8,559,174,382
51087414,7,Spottswood Voting District,Henrico,1385,1260,68,19,26,1,11,900,390,504
51087109,7,Johnson Voting District,Henrico,2154,1073,336,343,306,15,81,771,399,361
51087312,7,Skipwith Voting District,Henrico,4136,2560,483,423,542,30,98,1888,880,991
51087516,4,Sullivans Voting District,Henrico,2474,1085,1232,56,12,24,65,1332,860,460
51087210,7,Greenwood Voting District,Henrico,2167,572,1321,87,132,2,53,1053,849,198
51087503,3,Chickahominy Voting District,Henrico,3205,2228,831,57,19,17,53,1843,764,1065
51087208,3,Fairfield Voting District,Henrico,4307,308,3495,364,23,6,111,1864,1796,66
51087405,7,Godwin Voting District,Henrico,2863,2585,89,45,95,7,42,1994,901,1081
51087215,7,Maplewood Voting District,Henrico,3554,251,3103,92,34,11,63,2013,1945,65
51087517,4,Town Hall Voting District,Henrico,1181,996,119,9,7,10,40,783,314,464
51087102,7,Dumbarton Voting District,Henrico,6652,2595,2415,937,490,18,197,2513,1750,740
51087506,3,Eanes Voting District,Henrico,3713,1324,2205,59,24,14,87,1544,1156,383
51087304,7,Innsbrook Voting District,Henrico,3886,2443,292,104,929,14,104,1864,874,981
51087106,7,Hermitage Voting District,Henrico,5874,3043,1746,657,274,24,130,2321,1275,1026
51087519,3,Rolfe Voting District,Henrico,6733,884,5525,130,34,24,136,3414,3064,335
51087416,7,West End Voting District,Henrico,3472,2861,253,111,204,1,42,2014,853,1147
51087219,7,Randolph Voting District,Henrico,397,66,303,19,3,1,5,286,255,30
51087220,7,Ratcliffe Voting District,Henrico,5221,626,4340,93,23,19,120,2573,2417,150
51087204,7,Brookland Voting District,Henrico,1044,707,209,65,34,2,27,519,280,235
51087504,3,Donahoe Voting District,Henrico,2969,1541,1184,154,22,20,48,1192,787,404
51087218,7,Oakview Voting District,Henrico,426,260,125,24,4,1,12,130,57,73
51087203,7,Belmont Voting District,Henrico,3429,1889,1195,197,58,10,80,1715,1084,611
51087211,7,Highland Gardens Voting District,Henrico,4091,200,3591,111,82,5,102,1641,1581,57
51087104,7,Glenside Voting District,Henrico,4720,1553,1776,1036,210,9,136,1682,1258,407
51087310,7,Sadler Voting District,Henrico,4613,2892,211,140,1268,5,97,1666,692,970
51087410,7,Pemberton Voting District,Henrico,4683,2650,826,849,241,11,106,1777,914,851
51087508,3,Highland Springs Voting District,Henrico,3851,959,2677,102,21,17,75,1574,1267,304
51087514,3,Pleasants Voting District,Henrico,5289,816,4255,79,20,17,102,2437,2187,244
51087404,7,Gayton Voting District,Henrico,4026,3554,137,70,209,2,54,2675,997,1659
51087212,7,Holllybrook Voting District,Henrico,1119,638,374,46,23,7,31,617,404,206
51087221,7,Stratford Hall Voting District,Henrico,748,547,134,36,8,3,20,318,182,131
51087510,3,Masonic Voting District,Henrico,2711,565,2015,50,24,9,48,1283,1073,207
51087207,7,Chamberlayne Voting District,Henrico,3055,1169,1617,112,90,5,62,1922,1387,520
51087502,3,Cedar Fork Voting District,Henrico,1864,528,1198,56,24,5,53,956,764,185
51087316,7,Tucker Voting District,Henrico,7871,3476,1604,473,1992,29,297,2865,1872,968
51087103,7,Glen Allen Voting District,Henrico,4866,3555,668,112,440,10,81,2587,1089,1481
51087216,7,Moody Voting District,Henrico,1544,1083,308,69,33,3,48,833,433,390
51087501,3,Antioch Voting District,Henrico,2395,2152,178,16,18,7,24,1527,502,1017
51087302,7,Cedarfield Voting District,Henrico,3041,2551,160,79,186,1,64,2019,767,1231
51087217,7,Mountain Voting District,Henrico,879,521,194,27,109,0,28,435,225,204
51087108,7,Hunton Voting District,Henrico,1390,1210,74,37,45,3,21,730,244,484
51087114,7,Summit Court Voting District,Henrico,2076,1620,160,171,67,17,41,1019,475,524
51087105,7,Greendale Voting District,Henrico,3126,1741,631,391,269,11,83,1261,637,609
51087303,7,Crestview Voting District,Henrico,4236,2952,393,393,370,5,123,1807,914,871
51087209,7,Glen Lea Voting District,Henrico,2293,571,1572,75,33,6,36,1146,900,234
51087408,7,Maybeury Voting District,Henrico,3164,2428,275,179,180,10,92,2007,867,1133
51087213,7,Hungary Voting District,Henrico,2362,631,1402,97,157,4,71,1184,964,217
51087318,7,Short Pump Voting District,Henrico,5739,3822,319,161,1220,12,205,2338,955,1374
51087306,7,Monument Hills Voting District,Henrico,1312,1188,25,36,39,2,22,847,380,458
51089401,9,Collinsville Number 1 Voting District,Henry,1899,1463,178,209,10,2,37,857,302,540
